time[YYYY-MM-DD hh:mm:ss PST], fluorescence
9/14/16 12:53,11.05
9/14/16 13:03,20.305
9/14/16 13:13,14.737
9/14/16 13:23,19.902
9/14/16 13:33,23.358
9/14/16 13:43,21.123
9/14/16 13:53,17.961
9/14/16 14:03,12.906
9/14/16 14:13,15.958
9/14/16 14:23,16.313
9/14/16 14:33,23.394
9/14/16 14:43,20.525
9/14/16 14:53,24.371
9/14/16 15:03,16.325
9/14/16 15:13,28.107
9/14/16 15:23,16.764
9/14/16 15:33,34.103
9/14/16 15:43,15.617
9/14/16 15:53,22.32
9/14/16 16:03,20.183
9/14/16 16:13,21.111
9/14/16 16:23,21.16
9/14/16 16:33,21.099
9/14/16 16:43,23.492
9/14/16 16:53,23.346
9/14/16 17:03,18.889
9/14/16 17:13,21.514
9/14/16 17:23,19.853
9/14/16 17:33,25.14
9/14/16 17:43,15.812
9/14/16 17:53,19.915
9/14/16 18:03,20.952
9/14/16 18:13,26.068
9/14/16 18:23,21.221
9/14/16 18:33,28.901
9/14/16 18:43,21.441
9/14/16 18:53,24.713
9/14/16 19:03,19.011
9/14/16 19:13,24.969
9/14/16 19:23,21.709
9/14/16 19:33,21.697
9/14/16 19:43,20.11
9/14/16 19:53,23.736
9/14/16 20:03,19.451
9/14/16 20:13,27.839
9/14/16 20:23,21.893
9/14/16 20:33,25.971
9/14/16 20:43,23.675
9/14/16 20:53,24.713
9/14/16 21:03,21.648
9/14/16 21:13,22.357
9/14/16 21:23,18.01
9/14/16 21:33,16.532
9/14/16 21:43,23.382
9/14/16 21:53,23.687
9/14/16 22:03,20.281
9/14/16 22:13,26.142
9/14/16 22:23,20.317
9/14/16 22:33,22.393
9/14/16 22:43,20.061
9/14/16 22:53,21.758
9/14/16 23:03,19.915
9/14/16 23:13,27.265
9/14/16 23:23,17.57
9/14/16 23:33,24.31
9/14/16 23:43,17.253
9/14/16 23:53,31.587
9/15/16 0:03,22.93
9/15/16 0:13,22.527
9/15/16 0:23,21.685
9/15/16 0:33,13.565
9/15/16 0:43,20.281
9/15/16 0:53,20.781
9/15/16 1:03,19.609
9/15/16 1:13,22.222
9/15/16 1:23,16.313
9/15/16 1:33,16.703
9/15/16 1:43,15.128
9/15/16 1:53,18.474
9/15/16 2:03,19.17
9/15/16 2:13,29.158
9/15/16 2:23,15.983
9/15/16 2:33,23.993
9/15/16 2:43,19.878
9/15/16 2:53,26.923
9/15/16 3:03,18.864
9/15/16 3:13,15.409
9/15/16 3:23,19.121
9/15/16 3:33,21.709
9/15/16 3:43,18.217
9/15/16 3:53,17.534
9/15/16 4:03,16.545
9/15/16 4:13,21.636
9/15/16 4:23,19.072
9/15/16 4:33,21.49
9/15/16 4:43,18.926
9/15/16 4:53,23.407
9/15/16 5:03,20.452
9/15/16 5:13,20.415
9/15/16 5:23,22.234
9/15/16 5:33,22.234
9/15/16 5:43,18.4
9/15/16 5:53,20.147
9/15/16 6:03,19.853
9/15/16 6:13,22.076
9/15/16 6:23,24.737
9/15/16 6:33,27.961
9/15/16 6:43,18.877
9/15/16 6:53,22.381
9/15/16 7:03,21.001
9/15/16 7:13,17.607
9/15/16 7:23,15.201
9/15/16 7:33,22.54
9/15/16 7:43,18.73
9/15/16 7:53,17.827
9/15/16 8:03,14.652
9/15/16 8:13,13.675
9/15/16 8:23,14.628
9/15/16 8:33,17.79
9/15/16 8:43,14.774
9/15/16 8:53,16.227
9/15/16 9:03,14.347
9/15/16 9:13,14.359
9/15/16 9:23,12.21
9/15/16 9:33,14.481
9/15/16 9:43,15.385
9/15/16 9:53,13.748
9/15/16 10:03,18.889
9/15/16 10:13,14.383
9/15/16 10:23,13.614
9/15/16 10:33,13.236
9/15/16 10:43,14.31
9/15/16 10:53,13.553
9/15/16 11:03,17.289
9/15/16 11:13,13.162
9/15/16 11:23,14.444
9/15/16 11:33,13.028
9/15/16 11:43,0.134
9/15/16 11:53,12.442
9/15/16 12:03,10.867
9/15/16 12:13,13.541
9/15/16 12:23,11.722
9/15/16 12:33,12.576
9/15/16 12:43,12.527
9/15/16 12:53,17.875
9/15/16 13:03,11.392
9/15/16 13:13,14.396
9/15/16 13:23,10.232
9/15/16 13:33,11.783
9/15/16 13:43,9.438
9/15/16 13:53,12.772
9/15/16 14:03,9.048
9/15/16 14:13,16.984
9/15/16 14:23,13.871
9/15/16 14:33,13.81
9/15/16 14:43,10.672
9/15/16 14:53,15.421
9/15/16 15:03,14.676
9/15/16 15:13,13.492
9/15/16 15:23,11.868
9/15/16 15:33,17.766
9/15/16 15:43,9.89
9/15/16 15:53,12.65
9/15/16 16:03,13.053
9/15/16 16:13,17.265
9/15/16 16:23,11.416
9/15/16 16:33,19.17
9/15/16 16:43,17.436
9/15/16 16:53,21.38
9/15/16 17:03,15.812
9/15/16 17:13,16.007
9/15/16 17:23,17.985
9/15/16 17:33,17.204
9/15/16 17:43,17.949
9/15/16 17:53,18.632
9/15/16 18:03,17.558
9/15/16 18:13,17.436
9/15/16 18:23,16.972
9/15/16 18:33,14.884
9/15/16 18:43,14.908
9/15/16 18:53,15.421
9/15/16 19:03,16.654
9/15/16 19:13,17.619
9/15/16 19:23,17.448
9/15/16 19:33,14.982
9/15/16 19:43,18.168
9/15/16 19:53,15.482
9/15/16 20:03,15.849
9/15/16 20:13,16.777
9/15/16 20:23,14.554
9/15/16 20:33,16.349
9/15/16 20:43,17.961
9/15/16 20:53,18.022
9/15/16 21:03,15.665
9/15/16 21:13,14.884
9/15/16 21:23,18.144
9/15/16 21:33,17.314
9/15/16 21:43,12.698
9/15/16 21:53,19.634
9/15/16 22:03,15.934
9/15/16 22:13,15.946
9/15/16 22:23,15.873
9/15/16 22:33,12.723
9/15/16 22:43,13.175
9/15/16 22:53,12.821
9/15/16 23:03,11.673
9/15/16 23:13,16.642
9/15/16 23:23,15.067
9/15/16 23:33,13.858
9/15/16 23:43,13.614
9/15/16 23:53,14.274
9/16/16 0:03,15.177
9/16/16 0:13,14.029
9/16/16 0:23,14.567
9/16/16 0:33,15.311
9/16/16 0:43,13.358
9/16/16 0:53,15.25
9/16/16 1:03,12.54
9/16/16 1:13,14.115
9/16/16 1:23,16.691
9/16/16 1:33,15.263
9/16/16 1:43,18.474
9/16/16 1:53,12.418
9/16/16 2:03,15.189
9/16/16 2:13,13.907
9/16/16 2:23,16.703
9/16/16 2:33,16.728
9/16/16 2:43,13.651
9/16/16 2:53,15.372
9/16/16 3:03,13.834
9/16/16 3:13,17.387
9/16/16 3:23,20.317
9/16/16 3:33,14.603
9/16/16 3:43,14.518
9/16/16 3:53,16.435
9/16/16 4:03,16.74
9/16/16 4:13,18.498
9/16/16 4:23,14.847
9/16/16 4:33,16.459
9/16/16 4:43,16.899
9/16/16 4:53,15.055
9/16/16 5:03,15.629
9/18/16 11:45,0.122
9/18/16 11:55,0.122
9/18/16 12:05,0.122
9/18/16 12:15,0.122
9/18/16 12:25,0.134
9/18/16 12:35,0.122
9/18/16 12:45,0.122
9/18/16 12:55,0.122
9/18/16 13:05,0.122
9/18/16 13:15,0.122
9/18/16 13:25,0.134
9/18/16 13:35,0.134
9/18/16 13:45,0.134
9/18/16 13:55,0.134
9/18/16 14:05,0.134
9/18/16 14:15,0.134
9/18/16 14:25,0.134
9/18/16 14:35,0.134
9/18/16 14:45,0.134
9/18/16 14:55,10.379
9/18/16 15:05,0.134
9/18/16 15:15,12.234
9/18/16 15:25,12.613
9/18/16 15:35,13.089
9/18/16 15:45,11.368
9/18/16 15:55,11.074
9/18/16 16:05,11.575
9/18/16 16:15,14.103
9/18/16 16:25,14.188
9/18/16 16:35,13.98
9/18/16 16:45,12.418
9/18/16 16:55,13.81
9/18/16 17:05,10.769
9/18/16 17:15,12.759
9/18/16 17:25,14.017
9/18/16 17:35,14.225
9/18/16 17:45,0.134
9/18/16 17:55,13.858
9/18/16 18:05,14.078
9/18/16 18:15,15.36
9/18/16 18:25,12.466
9/18/16 18:35,16.056
9/18/16 18:45,13.724
9/18/16 18:55,15.849
9/18/16 19:05,15.006
9/18/16 19:15,15.897
9/18/16 19:25,12.112
9/18/16 19:35,15.763
9/18/16 19:45,15.531
9/18/16 19:55,14.518
9/18/16 20:05,14.457
9/18/16 20:15,15.153
9/18/16 20:25,14.274
9/18/16 20:35,16.178
9/18/16 20:45,17.241
9/18/16 20:55,13.797
9/18/16 21:05,15.653
9/18/16 21:15,14.469
9/18/16 21:25,16.618
9/18/16 21:35,14.493
9/18/16 21:45,17.534
9/18/16 21:55,13.846
9/18/16 22:05,15.946
9/18/16 22:15,13.053
9/18/16 22:25,14.09
9/18/16 22:35,14.689
9/18/16 22:45,14.164
9/18/16 22:55,13.626
9/18/16 23:05,16.947
9/18/16 23:15,17.045
9/18/16 23:25,14.762
9/18/16 23:35,17.204
9/18/16 23:45,14.603
9/18/16 23:55,14.53
9/19/16 0:05,13.077
9/19/16 0:15,14.579
9/19/16 0:25,13.761
9/19/16 0:35,12.442
9/19/16 0:45,13.15
9/19/16 0:55,10.696
9/19/16 1:05,13.004
9/19/16 1:15,13.48
9/19/16 1:25,13.626
9/19/16 1:35,13.443
9/19/16 1:45,12.198
9/19/16 1:55,15.568
9/19/16 2:05,14.249
9/19/16 2:15,14.017
9/19/16 2:25,13.712
9/19/16 2:35,13.773
9/19/16 2:45,13.101
9/19/16 2:55,13.443
9/19/16 3:05,12.601
9/19/16 3:15,10.635
9/19/16 3:25,12.491
9/19/16 3:35,11.331
9/19/16 3:45,14.261
9/19/16 3:55,14.64
9/19/16 4:15,16.264
9/19/16 4:37,14.017
9/19/16 4:45,12.65
9/19/16 4:59,14.457
9/19/16 5:05,13.834
9/19/16 5:20,10.562
9/19/16 5:46,15.311
9/19/16 5:58,13.797
9/19/16 6:15,12.576
9/19/16 6:25,15.165
9/19/16 6:35,13.614
9/19/16 6:45,13.004
9/19/16 6:55,11.343
9/19/16 7:05,15.324
9/19/16 7:15,11.88
9/19/16 7:25,12.076
9/19/16 7:35,11.563
9/19/16 7:45,10.745
9/19/16 7:55,12.759
9/19/16 8:05,14.469
9/19/16 8:15,11.465
9/19/16 8:25,11.77
9/19/16 8:35,13.944
9/19/16 8:45,11.062
9/19/16 8:55,13.333
9/19/16 9:05,12.784
9/19/16 9:15,11.27
9/19/16 9:25,13.761
9/19/16 9:35,13.382
9/19/16 9:45,9.402
9/19/16 9:55,13.846
9/19/16 10:05,11.624
9/19/16 10:15,12.564
9/19/16 10:25,0.134
9/19/16 10:35,0.134
9/19/16 10:45,0.134
9/19/16 10:55,0.134
9/19/16 11:05,0.134
9/19/16 11:15,0.134
9/19/16 11:25,0.134
9/19/16 11:35,0.134
9/19/16 11:45,0.134
9/19/16 11:55,0.134
9/19/16 12:05,0.134
9/19/16 12:15,0.134
9/19/16 12:25,0.134
9/19/16 12:35,0.134
9/19/16 12:45,0.134
9/19/16 12:55,12.393
9/19/16 13:05,0.134
9/19/16 13:15,12.234
9/19/16 13:25,12.173
9/19/16 13:35,0.134
9/19/16 13:45,0.134
9/19/16 13:55,0.134
9/19/16 14:05,0.134
9/19/16 14:15,11.624
9/19/16 14:25,0.134
9/19/16 14:35,10.989
9/19/16 14:45,11.905
9/19/16 14:55,11.587
9/19/16 15:05,0.134
9/19/16 15:15,11.917
9/19/16 15:25,0.134
9/19/16 15:35,12.332
9/19/16 15:45,11.575
9/19/16 15:55,11.783
9/19/16 16:05,0.134
9/19/16 16:15,11.856
9/19/16 16:25,0.134
9/19/16 16:35,0.134
9/19/16 16:45,0.134
9/19/16 16:55,11.368
9/19/16 17:05,11.258
9/19/16 17:15,13.846
9/19/16 17:25,13.187
9/19/16 17:35,14.994
9/19/16 17:45,14.103
9/19/16 17:55,12.357
9/19/16 18:05,12.32
9/19/16 18:15,13.065
9/19/16 18:25,15.568
9/19/16 18:35,14.713
9/19/16 18:45,13.956
9/19/16 18:55,14.029
9/19/16 19:05,14.432
9/19/16 19:15,15.678
9/19/16 19:25,14.799
9/19/16 19:35,14.762
9/19/16 19:45,13.944
9/19/16 19:55,13.065
9/19/16 20:05,13.614
9/19/16 20:15,14.75
9/19/16 20:25,12.772
9/19/16 20:35,11.954
9/19/16 20:45,12.869
9/19/16 20:55,12.137
9/19/16 21:05,12.491
9/19/16 21:15,12.772
9/19/16 21:25,14.237
9/19/16 21:35,10.989
9/19/16 21:45,14.237
9/19/16 21:55,13.907
9/19/16 22:05,12.747
9/19/16 22:15,12.112
9/19/16 22:25,12.039
9/19/16 22:35,12.54
9/19/16 22:45,13.871
9/19/16 22:55,12.198
9/19/16 23:05,12.454
9/19/16 23:15,11.648
9/19/16 23:25,11.722
9/19/16 23:35,14.591
9/19/16 23:45,13.004
9/19/16 23:55,10.916
9/20/16 0:05,13.394
9/20/16 0:15,13.651
9/20/16 0:25,14.042
9/20/16 0:35,14.017
9/20/16 0:45,13.211
9/20/16 0:55,10.989
9/20/16 1:05,15.165
9/20/16 1:15,15.397
9/20/16 1:25,13.602
9/20/16 1:35,14.676
9/20/16 1:45,14.982
9/20/16 1:55,14.505
9/20/16 2:05,11.062
9/20/16 2:15,13.7
9/20/16 2:25,13.272
9/20/16 2:35,14.567
9/20/16 2:45,14.371
9/20/16 2:55,15.055
9/20/16 3:05,13.309
9/20/16 3:15,13.871
9/20/16 3:25,13.199
9/20/16 3:35,14.689
9/20/16 3:45,14.567
9/20/16 3:55,15.629
9/20/16 4:05,14.603
9/20/16 4:15,13.065
9/20/16 4:25,11.538
9/20/16 4:35,13.053
9/20/16 4:45,14.127
9/20/16 4:55,12.93
9/20/16 5:05,10.769
9/20/16 5:15,14.042
9/20/16 5:25,13.431
9/20/16 5:35,12.833
9/20/16 5:45,15.116
9/20/16 5:55,13.993
9/20/16 6:05,15.653
9/20/16 6:15,13.529
9/20/16 6:25,14.115
9/20/16 6:35,14.2
9/20/16 6:45,13.175
9/20/16 6:55,14.982
9/20/16 7:05,11.917
9/20/16 7:15,14.322
9/20/16 7:25,12.601
9/20/16 7:35,12.527
9/20/16 7:45,14.383
9/20/16 7:55,10.659
9/20/16 8:05,13.321
9/20/16 8:15,13.114
9/20/16 8:25,15.372
9/20/16 8:35,12.234
9/20/16 8:45,13.053
9/20/16 8:55,14.078
9/20/16 9:05,14.86
9/20/16 9:15,13.26
9/20/16 9:25,12.442
9/20/16 9:35,11.832
9/20/16 9:45,12.393
9/20/16 9:55,12.173
9/20/16 10:05,13.126
9/20/16 10:15,10.415
9/20/16 10:25,10.989
9/20/16 10:35,12.784
9/20/16 10:45,12.967
9/20/16 10:55,13.419
9/20/16 11:05,11.123
9/20/16 11:15,13.993
9/20/16 11:25,13.541
9/20/16 11:35,10.928
9/20/16 11:45,12.198
9/20/16 11:55,11.355
9/20/16 12:05,11.941
9/20/16 12:15,13.626
9/20/16 12:25,12.747
9/20/16 12:35,14.176
9/20/16 12:45,12.43
9/20/16 12:55,11.233
9/20/16 13:05,12.161
9/20/16 13:15,11.197
9/20/16 13:25,13.309
9/20/16 13:35,13.516
9/20/16 13:45,12.357
9/20/16 13:55,14.237
9/20/16 14:05,13.089
9/20/16 14:15,14.054
9/20/16 14:25,13.419
9/20/16 14:35,13.504
9/20/16 14:45,14.017
9/20/16 14:55,14.347
9/20/16 15:05,13.516
9/20/16 15:15,11.624
9/20/16 15:25,9.67
9/20/16 15:35,12.271
9/20/16 15:45,12.784
9/20/16 15:55,11.514
9/20/16 16:05,11.868
9/20/16 16:15,11.966
9/20/16 16:25,11.734
9/20/16 16:35,10.464
9/20/16 16:45,12.796
9/20/16 16:55,13.993
9/20/16 17:05,14.249
9/20/16 17:15,13.077
9/20/16 17:25,14.652
9/20/16 17:35,16.996
9/20/16 17:45,13.773
9/20/16 17:55,14.774
9/20/16 18:05,15.299
9/20/16 18:15,16.374
9/20/16 18:25,14.896
9/20/16 18:35,19.353
9/20/16 18:45,16.96
9/20/16 18:55,17.57
9/20/16 19:05,16.679
9/20/16 19:15,18.791
9/20/16 19:25,16.227
9/20/16 19:35,18.315
9/20/16 19:45,16.374
9/20/16 19:55,13.932
9/20/16 20:05,15.604
9/20/16 20:15,18.144
9/20/16 20:25,17.888
9/20/16 20:35,17.998
9/20/16 20:45,17.851
9/20/16 20:55,17.241
9/20/16 21:05,17.985
9/20/16 21:15,16.947
9/20/16 21:25,15.25
9/20/16 21:35,17.619
9/20/16 21:45,16.178
9/20/16 21:55,18.193
9/20/16 22:05,16.728
9/20/16 22:15,15.702
9/20/16 22:25,15.018
9/20/16 22:35,15.433
9/20/16 22:45,17.839
9/20/16 22:55,17.888
9/20/16 23:05,14.249
9/20/16 23:15,15.751
9/20/16 23:25,15.946
9/20/16 23:35,16.422
9/20/16 23:45,14.945
9/20/16 23:55,16.545
9/21/16 0:05,16.813
9/21/16 0:15,12.369
9/21/16 0:25,17.009
9/21/16 0:35,13.797
9/21/16 0:45,15.25
9/21/16 0:55,14.896
9/21/16 1:05,14.371
9/21/16 1:15,16.801
9/21/16 1:25,12.601
9/21/16 1:35,16.398
9/21/16 1:45,14.249
9/21/16 1:55,15.031
9/21/16 2:05,13.284
9/21/16 2:15,17.082
9/21/16 2:25,13.883
9/21/16 2:35,12.527
9/21/16 2:45,12.32
9/21/16 2:55,16.032
9/21/16 3:05,15.519
9/21/16 3:15,11.783
9/21/16 3:25,12.552
9/21/16 3:35,13.626
9/21/16 3:45,16.447
9/21/16 3:55,16.239
9/21/16 4:05,15.861
9/21/16 4:15,14.811
9/21/16 4:25,15.372
9/21/16 4:35,11.331
9/21/16 4:45,12.369
9/21/16 4:55,15.592
9/21/16 5:05,12.808
9/21/16 5:15,12.869
9/21/16 5:25,13.504
9/21/16 5:35,15.421
9/21/16 5:45,15.201
9/21/16 5:55,15.604
9/21/16 6:05,15.104
9/21/16 6:15,13.748
9/21/16 6:25,13.187
9/21/16 6:35,16.117
9/21/16 6:45,14.591
9/21/16 6:55,14.322
9/21/16 7:05,14.444
9/21/16 7:15,17.302
9/21/16 7:25,14.286
9/21/16 7:35,15.592
9/21/16 7:45,16.654
9/21/16 7:55,14.86
9/21/16 8:05,11.636
9/21/16 8:15,14.274
9/21/16 8:25,15.507
9/21/16 8:35,15.409
9/21/16 8:45,14.628
9/21/16 8:55,14.701
9/21/16 9:05,13.065
9/21/16 9:15,16.606
9/21/16 9:25,12.088
9/21/16 9:35,13.822
9/21/16 9:45,12.735
9/21/16 9:55,16.435
9/21/16 10:05,13.712
9/21/16 10:15,12.674
9/21/16 10:25,13.834
9/21/16 10:35,13.724
9/21/16 10:45,13.785
9/21/16 10:55,14.029
9/21/16 11:05,13.187
9/21/16 11:15,11.123
9/21/16 11:25,13.919
9/21/16 11:35,13.663
9/21/16 11:45,11.404
9/21/16 11:55,9.707
9/21/16 12:05,12.894
9/21/16 12:15,13.59
9/21/16 12:25,10.366
9/21/16 12:35,13.797
9/21/16 12:45,14.322
9/21/16 12:55,12.747
9/21/16 13:05,10
9/21/16 13:15,12.405
9/21/16 13:25,11.966
9/21/16 13:35,13.284
9/21/16 13:45,13.602
9/21/16 13:55,15.25
9/21/16 14:05,13.272
9/21/16 14:15,13.944
9/21/16 14:25,10.342
9/21/16 14:35,13.175
9/21/16 14:45,15.507
9/21/16 14:55,10.904
9/21/16 15:05,14.066
9/21/16 15:15,13.211
9/21/16 15:25,14.969
9/21/16 15:35,13.602
9/21/16 15:45,14.75
9/21/16 15:55,16.667
9/21/16 16:05,14.945
9/21/16 16:15,14.444
9/21/16 16:25,14.945
9/21/16 16:35,14.676
9/21/16 16:45,16.667
9/21/16 16:55,14.2
9/21/16 17:05,15.58
9/21/16 17:15,13.248
9/21/16 17:25,15.495
9/21/16 17:35,16.618
9/21/16 17:45,16.215
9/21/16 17:55,17.9
9/21/16 18:05,13.431
9/21/16 18:15,16.923
9/21/16 18:25,14.701
9/21/16 18:35,13.578
9/21/16 18:45,16.032
9/21/16 18:55,16.593
9/21/16 19:05,14.408
9/21/16 19:15,16.215
9/21/16 19:25,14.945
9/21/16 19:35,16.337
9/21/16 19:45,15.861
9/21/16 19:55,18.23
9/21/16 20:05,15.067
9/21/16 20:15,15.397
9/21/16 20:25,15.629
9/21/16 20:35,17.607
9/21/16 20:45,15.617
9/21/16 20:55,15.983
9/21/16 21:05,15.397
9/21/16 21:15,15.348
9/21/16 21:25,13.26
9/21/16 21:35,16.703
9/21/16 21:45,15.214
9/21/16 21:55,14.982
9/21/16 22:05,17.314
9/21/16 22:15,15.507
9/21/16 22:25,16.581
9/21/16 22:35,15.25
9/21/16 22:45,12.65
9/21/16 22:55,13.871
9/21/16 23:05,14.505
9/21/16 23:15,14.53
9/21/16 23:25,14.481
9/21/16 23:35,14.115
9/21/16 23:45,16.923
9/21/16 23:55,13.919
9/22/16 0:05,12.405
9/22/16 0:15,14.139
9/22/16 0:25,15.495
9/22/16 0:35,16.252
9/22/16 0:45,14.591
9/22/16 0:55,14.737
9/22/16 1:05,13.541
9/22/16 1:15,17.338
9/22/16 1:25,13.297
9/22/16 1:35,15.617
9/22/16 1:45,17.179
9/22/16 1:55,17.729
9/22/16 2:05,15.372
9/22/16 2:15,14.725
9/22/16 2:25,14.261
9/22/16 2:35,13.919
9/22/16 2:45,13.504
9/22/16 2:55,12.796
9/22/16 3:05,15.031
9/22/16 3:15,13.358
9/22/16 3:25,16.886
9/22/16 3:35,14.628
9/22/16 3:45,12.735
9/22/16 3:55,16.825
9/22/16 4:05,14.994
9/22/16 4:15,17.241
9/22/16 4:25,11.905
9/22/16 4:35,14.286
9/22/16 4:45,16.435
9/22/16 4:55,11.954
9/22/16 5:05,12.491
9/22/16 5:15,14.872
9/22/16 5:25,11.929
9/22/16 5:35,12.161
9/22/16 5:45,10.672
9/22/16 5:55,11.209
9/22/16 6:05,15.751
9/22/16 6:15,14.835
9/22/16 6:25,14.64
9/22/16 6:35,15.983
9/22/16 6:45,13.968
9/22/16 6:55,18.217
9/22/16 7:05,17.607
9/22/16 7:15,17.363
9/22/16 7:25,15.47
9/22/16 7:35,17.118
9/22/16 7:45,13.504
9/22/16 7:55,15.311
9/22/16 8:05,16.032
9/22/16 8:15,15.604
9/22/16 8:25,15.385
9/22/16 8:35,17.643
9/22/16 8:45,14.847
9/22/16 8:55,16.41
9/22/16 9:05,14.481
9/22/16 9:15,15.177
9/22/16 9:25,15.287
9/22/16 9:35,15.14
9/22/16 9:45,17.656
9/22/16 9:55,16.777
9/22/16 10:05,14.212
9/22/16 10:15,15.788
9/22/16 10:25,17.998
9/22/16 10:35,17.741
9/22/16 10:45,16.703
9/22/16 10:55,18.339
9/22/16 11:05,13.553
9/22/16 11:15,17.729
9/22/16 11:25,15.128
9/22/16 11:35,17.204
9/22/16 11:45,14.664
9/22/16 11:55,9.512
9/22/16 12:05,12.711
9/22/16 12:15,13.138
9/22/16 12:25,12.747
9/22/16 12:35,13.431
9/22/16 12:45,15.128
9/22/16 12:55,17.949
9/22/16 13:05,16.264
9/22/16 13:15,13.761
9/22/16 13:25,15.055
9/22/16 13:35,16.313
9/22/16 13:45,14.274
9/22/16 13:55,14.725
9/22/16 14:05,14.908
9/22/16 14:15,12.576
9/22/16 14:25,13.944
9/22/16 14:35,14.969
9/22/16 14:45,12.564
9/22/16 14:55,14.896
9/22/16 15:05,10.94
9/22/16 15:15,11.941
9/22/16 15:25,14.054
9/22/16 15:35,12.979
9/22/16 15:45,12.393
9/22/16 15:55,14.737
9/22/16 16:05,12.65
9/22/16 16:15,12.308
9/22/16 16:25,12.576
9/22/16 16:35,13.797
9/22/16 16:45,15.458
9/22/16 16:55,17.289
9/22/16 17:05,14.591
9/22/16 17:15,18.535
9/22/16 17:25,15.519
9/22/16 17:35,15.873
9/22/16 17:45,16.557
9/22/16 17:55,16.154
9/22/16 18:05,15.47
9/22/16 18:15,14.664
9/22/16 18:25,16.129
9/22/16 18:35,18.291
9/22/16 18:45,15.409
9/22/16 18:55,16.068
9/22/16 19:05,15.25
9/22/16 19:15,14.676
9/22/16 19:25,15.543
9/22/16 19:35,15.519
9/22/16 19:45,17.937
9/22/16 19:55,16.557
9/22/16 20:05,16.142
9/22/16 20:15,14.676
9/22/16 20:25,15.006
9/22/16 20:35,16.85
9/22/16 20:45,17.057
9/22/16 20:55,15.934
9/22/16 21:05,15.507
9/22/16 21:15,18.034
9/22/16 21:25,15.067
9/22/16 21:35,14.127
9/22/16 21:45,17.509
9/22/16 21:55,15.055
9/22/16 22:05,14.115
9/24/16 7:36,16.02
9/24/16 7:46,14.542
9/24/16 7:56,14.518
9/24/16 8:06,9.89
9/24/16 8:16,9.866
9/24/16 8:26,10.037
9/24/16 8:36,12.149
9/24/16 8:46,14.078
9/24/16 8:56,13.663
9/24/16 9:06,14.066
9/24/16 9:16,13.065
9/24/16 9:26,14.042
9/24/16 9:36,11.306
9/24/16 9:46,9.304
9/24/16 9:56,12.161
9/24/16 10:06,10.977
9/24/16 10:16,11.514
9/24/16 10:26,13.639
9/24/16 10:36,9.377
9/24/16 10:46,12.662
9/24/16 10:56,11.221
9/24/16 11:06,12.894
9/24/16 11:16,9.731
9/24/16 11:26,12.161
9/24/16 11:36,12.295
9/24/16 11:46,11.709
9/24/16 11:56,9.817
9/24/16 12:06,12.576
9/24/16 12:16,11.734
9/24/16 12:26,11.465
9/24/16 12:36,10.33
9/24/16 12:46,11.319
9/24/16 12:56,14.237
9/24/16 13:06,12.283
9/24/16 13:16,13.394
9/24/16 13:26,13.504
9/24/16 13:36,7.998
9/24/16 13:46,10.537
9/24/16 13:56,12.772
9/24/16 14:06,14.164
9/24/16 14:16,14.383
9/24/16 14:26,15.543
9/24/16 14:36,9.841
9/24/16 14:46,11.368
9/24/16 14:56,8.523
9/24/16 15:06,12.125
9/24/16 15:16,12.479
9/24/16 15:26,9.658
9/24/16 15:36,12.93
9/24/16 15:46,10.342
9/24/16 15:56,10.281
9/24/16 16:06,10.696
9/24/16 16:16,11.013
9/24/16 16:26,15.665
9/24/16 16:36,15.8
9/24/16 16:46,15.8
9/24/16 16:56,10.928
9/24/16 17:06,12.405
9/24/16 17:16,12.186
9/24/16 17:26,11.074
9/24/16 17:36,14.151
9/24/16 17:46,13.162
9/24/16 17:56,17.79
9/24/16 18:06,13.541
9/24/16 18:16,14.31
9/24/16 18:26,14.432
9/24/16 18:36,15.482
9/24/16 18:46,13.529
9/24/16 18:56,15.177
9/24/16 19:06,10.623
9/24/16 19:16,12.503
9/24/16 19:26,12.308
9/24/16 19:36,9.634
9/24/16 19:46,13.297
9/24/16 19:56,13.48
9/24/16 20:06,12.173
9/24/16 20:16,14.786
9/24/16 20:26,13.748
9/24/16 20:36,12.027
9/24/16 20:46,12.027
9/24/16 20:56,13.663
9/24/16 21:06,11.209
9/24/16 21:16,10.647
9/24/16 21:26,13.993
9/24/16 21:36,13.297
9/24/16 21:46,11.331
9/24/16 21:56,11.575
9/24/16 22:06,17.766
9/24/16 22:16,11.087
9/24/16 22:26,12.747
9/24/16 22:36,12.967
9/24/16 22:46,15.311
9/24/16 22:56,14.505
9/24/16 23:06,11.783
9/24/16 23:16,10.098
9/24/16 23:26,13.663
9/24/16 23:36,13.138
9/24/16 23:46,11.978
9/24/16 23:56,16.032
9/25/16 0:06,15.8
9/25/16 0:16,14.994
9/25/16 0:26,15.055
9/25/16 0:36,14.762
9/25/16 0:46,13.492
9/25/16 0:56,12.808
9/25/16 1:06,15.079
9/25/16 1:16,13.199
9/25/16 1:26,18.462
9/25/16 1:36,14.591
9/25/16 1:46,15.812
9/25/16 1:56,16.129
9/25/16 2:06,17.473
9/25/16 2:16,15.702
9/25/16 2:26,16.764
9/25/16 2:36,14.286
9/25/16 2:46,14.359
9/25/16 2:56,16.361
9/25/16 3:06,14.286
9/25/16 3:16,16.044
9/25/16 3:26,14.225
9/25/16 3:36,17.363
9/25/16 3:46,14.164
