time[YYYY-MM-DD hh:mm:ss PST], oxygensat, oxygen,depth,,
10/30/17 8:34,83.719,5.083,16,,
10/30/17 9:34,87.572,5.31,16,,
10/30/17 10:34,89.564,5.425,16,,
10/30/17 11:34,91.242,5.539,16,,
10/30/17 13:36,48.486,2.882,16,,
10/30/17 13:39,46.879,2.797,16,,
10/30/17 14:34,35.018,2.059,16,,
10/30/17 15:34,12.431,0.721,16,,
10/30/17 16:34,5.359,0.309,16,,
10/30/17 17:34,2.338,0.136,16,,
10/30/17 18:34,0.216,0.013,16,,
10/30/17 19:34,0.026,0.002,16,,
10/30/17 20:34,56.37,3.527,16,,
10/30/17 21:34,0.026,0.002,16,,
10/30/17 22:34,0.027,0.002,16,,
10/30/17 23:34,0.027,0.002,16,,
10/31/17 0:34,2.298,0.156,16,,
10/31/17 1:34,2.76,0.19,16,,
10/31/17 2:34,9.209,0.643,16,,
10/31/17 3:34,17.766,1.253,16,,
10/31/17 4:34,13.731,0.973,16,,
10/31/17 5:34,2.961,0.21,16,,
10/31/17 6:34,2.635,0.187,16,,
10/31/17 7:34,3.162,0.226,16,,
10/31/17 8:34,14.923,1.068,16,,
10/31/17 9:34,1.068,0.075,16,,
10/31/17 10:34,14.455,0.99,16,,
10/31/17 11:34,22.209,1.485,16,,
10/31/17 12:35,10.12,0.661,16,,\
