time[YYYY-MM-DD hh:mm:ss PST], turbidity, fluorescence
6/1/15 15:51,0.882,8.107
6/1/15 16:06,0.894,7.671
6/1/15 16:22,0.882,7.901
6/1/15 16:37,0.93,10.442
6/1/15 16:52,0.966,10.551
6/1/15 17:07,0.954,10.938
6/1/15 17:22,0.966,11.084
6/1/15 17:37,1.02,11.906
6/1/15 17:52,0.972,11.58
6/1/15 18:07,0.99,11.326
6/1/15 18:22,0.99,11.459
6/1/15 18:37,0.936,12.233
6/1/15 18:52,0.906,12.112
6/1/15 19:07,0.888,11.362
6/1/15 19:22,0.894,10.83
6/1/15 19:37,0.882,10.382
6/1/15 19:52,0.912,10.442
6/1/15 20:07,0.876,10.333
6/1/15 20:22,0.888,10.588
6/1/15 20:37,0.96,10.346
6/1/15 20:52,0.978,10.963
6/1/15 21:07,0.972,10.406
6/1/15 21:22,1.044,9.983
6/1/15 21:37,1.05,10.551
6/1/15 21:52,1.062,10.394
6/1/15 22:07,1.092,10.733
6/1/15 22:22,1.062,10.636
6/1/15 22:37,1.092,10.781
6/1/15 22:52,1.086,11.326
6/1/15 23:07,1.056,11.18
6/1/15 23:22,1.044,11.12
6/1/15 23:37,1.032,11.132
6/1/15 23:53,1.038,10.926
6/2/15 0:08,1.044,11.568
6/2/15 0:23,1.038,11.047
6/2/15 0:38,1.044,11.253
6/2/15 0:53,1.008,11.205
6/2/15 1:08,1.032,11.314
6/2/15 1:23,1.02,11.084
6/2/15 1:38,1.032,10.2
6/2/15 1:53,1.08,11.035
6/2/15 2:08,1.074,10.672
6/2/15 2:23,1.074,10.672
6/2/15 2:38,1.074,10.926
6/2/15 2:53,1.038,10.321
6/2/15 3:08,1.068,10.515
6/2/15 3:23,1.026,10.684
6/2/15 3:38,1.038,10.648
6/2/15 3:53,1.05,10.031
6/2/15 4:08,1.062,9.862
6/2/15 4:23,1.026,9.559
6/2/15 4:38,1.08,10.503
6/2/15 4:53,1.074,10.769
6/2/15 5:08,1.05,10.709
6/2/15 5:23,1.062,11.265
6/2/15 5:38,1.05,11.205
6/2/15 5:53,1.062,11.156
6/2/15 6:08,1.032,10.866
6/2/15 6:23,1.02,10.418
6/2/15 6:38,1.044,9.862
6/2/15 6:53,1.002,6.546
6/2/15 7:09,1.002,7.841
6/2/15 7:24,0.984,8.047
6/2/15 7:39,0.96,7.853
6/2/15 7:54,0.936,7.696
6/2/15 8:09,0.99,6.776
6/2/15 8:25,0.96,6.098
6/2/15 8:39,1.026,6.837
6/2/15 8:54,1.05,6.486
6/2/15 9:13,1.056,5.276
6/2/15 9:24,1.056,4.707
6/2/15 9:50,1.08,4.465
6/2/15 10:29,1.02,3.57
6/2/15 12:09,1.032,3.352
6/2/15 12:24,1.002,2.904
6/2/15 12:39,0.99,2.868
6/2/15 12:54,1.008,3.146
6/2/15 13:09,1.038,3.376
6/2/15 13:24,0.96,3.303
6/2/15 13:39,0.96,3.376
6/2/15 13:54,0.954,3.521
6/2/15 14:09,0.96,3.872
6/2/15 14:24,0.936,4.598
6/2/15 14:39,0.966,6.812
6/2/15 14:55,0.966,6.449
6/2/15 15:10,0.9,4.767
6/2/15 15:25,0.882,5.264
6/2/15 15:40,0.918,5.251
6/2/15 15:55,0.888,7.805
6/2/15 16:10,0.948,7.889
6/2/15 16:25,0.888,8.76
6/2/15 16:40,0.93,10.152
6/2/15 16:55,0.894,8.724
6/2/15 17:10,0.936,7.635
6/2/15 17:25,0.9,9.97
6/2/15 17:40,0.912,10.781
6/2/15 17:55,0.894,11.773
6/2/15 18:25,0.954,10.926
6/2/15 18:40,0.882,10.37
6/2/15 18:55,0.918,10.467
6/2/15 19:10,0.9,10.14
6/2/15 19:25,0.852,9.68
6/2/15 19:40,0.9,9.511
6/2/15 19:55,0.906,9.462
6/2/15 20:10,0.96,9.704
6/2/15 20:25,0.912,9.547
6/2/15 20:40,0.966,9.946
6/2/15 20:55,0.9,9.716
6/2/15 21:10,0.888,9.995
6/2/15 21:25,0.924,9.934
6/2/15 21:40,0.912,9.68
6/2/15 21:55,0.888,9.716
6/2/15 22:10,0.846,9.886
6/2/15 22:26,0.876,9.365
6/2/15 22:41,0.876,9.39
6/2/15 22:56,0.954,10.212
6/2/15 23:11,0.894,9.995
6/2/15 23:26,0.9,9.571
6/2/15 23:41,0.876,9.305
6/2/15 23:56,0.882,10.164
6/3/15 0:11,0.768,9.716
6/3/15 0:26,0.852,9.547
6/3/15 0:41,0.858,9.583
6/3/15 0:56,0.816,9.789
6/3/15 1:11,0.744,9.39
6/3/15 1:26,0.918,10.152
6/3/15 1:41,0.858,9.632
6/3/15 1:56,0.858,9.789
6/3/15 2:11,0.852,9.426
6/3/15 2:26,0.84,9.208
6/3/15 2:41,0.816,8.93
6/3/15 2:56,0.84,8.785
6/3/15 3:11,0.858,9.123
6/3/15 3:26,0.816,9.015
6/3/15 3:41,0.858,9.075
6/3/15 3:56,0.906,8.579
6/3/15 4:11,0.978,7.684
6/3/15 4:26,1.038,7.49
6/3/15 4:41,0.966,8.397
6/3/15 4:56,0.96,8.603
6/3/15 5:11,0.924,8.47
6/3/15 5:26,0.882,8.639
6/3/15 5:41,0.888,8.615
6/3/15 5:57,0.888,8.591
6/3/15 6:12,0.858,8.143
6/3/15 6:27,0.84,8.083
6/3/15 6:42,0.828,6.679
6/3/15 6:57,0.828,5.276
6/3/15 7:12,0.846,4.671
6/3/15 7:27,0.846,3.933
6/3/15 7:42,0.792,3.098
6/3/15 7:57,0.786,2.723
6/3/15 8:12,0.756,2.178
6/3/15 8:27,0.75,1.972
6/3/15 8:42,0.768,2.239
6/3/15 8:57,0.756,2.226
6/3/15 9:12,0.786,3.182
6/3/15 9:27,0.81,2.408
6/3/15 9:42,0.762,2.698
6/3/15 9:57,0.714,1.67
6/3/15 10:12,0.732,1.537
6/3/15 10:27,0.714,1.549
6/3/15 10:42,0.702,1.839
6/3/15 10:57,0.702,1.96
6/3/15 11:12,0.708,1.706
6/3/15 11:27,0.786,1.876
6/3/15 11:42,0.756,1.972
6/3/15 11:57,0.78,1.742
6/3/15 12:12,0.756,2.335
6/3/15 12:27,0.774,2.565
6/3/15 12:42,0.882,2.323
6/3/15 12:57,0.954,2.589
6/3/15 13:12,0.888,2.202
6/3/15 13:28,0.978,1.851
6/3/15 13:43,0.996,1.755
6/3/15 13:58,0.948,1.924
6/3/15 14:13,1.002,1.742
6/3/15 14:28,1.002,1.96
6/3/15 14:43,1.002,2.057
6/3/15 14:58,0.966,1.997
6/3/15 15:13,1.038,1.779
6/3/15 15:28,0.96,1.803
6/3/15 15:43,1.164,1.851
6/3/15 15:58,1.17,2.396
6/3/15 16:13,1.23,4.223
6/3/15 16:28,1.188,3.618
6/3/15 16:43,1.17,5.143
6/3/15 16:58,1.128,4.175
6/3/15 17:13,1.062,4.162
6/3/15 17:28,1.122,6.873
6/3/15 17:43,1.08,7.308
6/3/15 17:58,1.074,7.079
6/3/15 18:13,1.062,4.985
6/3/15 18:28,1.062,6.873
6/3/15 18:43,1.044,8.071
6/3/15 18:58,1.002,8.071
6/3/15 19:13,0.972,9.874
6/3/15 19:28,1.08,11.035
6/3/15 19:43,1.026,11.144
6/3/15 19:58,1.026,10.2
6/3/15 20:13,1.116,9.995
6/3/15 20:28,0.888,9.511
6/3/15 20:43,0.858,9.136
6/3/15 20:59,0.924,9.777
6/3/15 21:14,0.888,9.523
6/3/15 21:29,0.816,9.704
6/3/15 21:44,0.888,10.188
6/3/15 21:59,0.864,9.474
6/3/15 22:14,0.786,9.474
6/3/15 22:29,0.816,9.269
6/3/15 22:44,0.78,8.954
6/3/15 22:59,0.696,9.22
6/3/15 23:14,0.762,8.785
6/3/15 23:29,0.75,9.111
6/3/15 23:44,0.75,8.543
6/3/15 23:59,0.762,8.724
6/4/15 0:14,0.798,9.087
6/4/15 0:29,0.768,8.773
6/4/15 0:44,0.768,8.712
6/4/15 0:59,0.774,9.002
6/4/15 1:14,0.75,8.264
6/4/15 1:29,0.792,8.397
6/4/15 1:44,0.75,9.063
6/4/15 1:59,0.786,8.954
6/4/15 2:14,0.738,8.458
6/4/15 2:29,0.732,8.264
6/4/15 2:44,0.786,8.204
6/4/15 2:59,0.768,8.422
6/4/15 3:14,0.732,8.289
6/4/15 3:29,0.792,8.059
6/4/15 3:44,0.93,8.095
6/4/15 3:59,0.96,8.216
6/4/15 4:14,0.918,8.482
6/4/15 4:30,0.942,9.378
6/4/15 4:45,0.966,9.62
6/4/15 5:00,0.906,10.031
6/4/15 5:15,0.93,9.123
6/4/15 5:30,0.942,9.789
6/4/15 5:45,1.002,8.397
6/4/15 6:00,1.044,7.974
6/4/15 6:15,1.152,6.643
6/4/15 6:30,1.122,4.816
6/4/15 6:45,1.194,6.268
6/4/15 7:00,1.038,4.864
6/4/15 7:15,0.93,4.816
6/4/15 7:30,1.014,4.792
6/4/15 7:45,0.96,4.175
6/4/15 8:00,0.936,4.356
6/4/15 8:15,0.972,3.618
6/4/15 8:30,0.87,3.678
6/4/15 8:45,0.774,2.638
6/4/15 9:00,0.99,3.049
6/4/15 9:15,0.936,3.098
6/4/15 9:30,1.05,2.88
6/4/15 9:45,0.924,2.783
6/4/15 10:00,0.846,2.795
6/4/15 10:15,0.852,2.517
6/4/15 10:30,0.996,2.505
6/4/15 10:45,0.96,2.42
6/4/15 11:00,0.828,2.408
6/4/15 11:15,0.834,2.311
6/4/15 11:30,0.978,2.214
6/4/15 11:45,0.87,2.456
6/4/15 12:01,0.894,2.384
6/4/15 12:16,0.87,2.202
6/4/15 12:31,0.858,2.251
6/4/15 12:46,0.84,2.42
6/4/15 13:01,0.96,2.408
6/4/15 13:16,0.906,2.178
6/4/15 13:31,0.84,2.166
6/4/15 13:46,0.906,2.226
6/4/15 14:01,0.762,2.069
6/4/15 14:16,0.822,2.323
6/4/15 14:31,1.482,2.263
6/4/15 14:46,1.53,2.36
6/4/15 15:01,1.422,2.771
6/4/15 15:16,1.476,2.844
6/4/15 15:31,1.518,2.989
6/4/15 15:46,1.41,3.073
6/4/15 16:01,1.458,3.376
6/4/15 16:16,1.596,3.618
6/4/15 16:31,1.428,4.041
6/4/15 16:46,1.26,4.453
6/4/15 17:01,1.26,5.058
6/4/15 17:16,1.08,5.397
6/4/15 17:31,0.972,5.167
6/4/15 17:46,1.062,5.53
6/4/15 18:01,1.056,7.224
6/4/15 18:16,1.116,8.095
6/4/15 18:31,1.008,8.978
6/4/15 18:46,1.026,8.833
6/4/15 19:01,0.93,9.632
6/4/15 19:16,0.84,10.176
6/4/15 19:32,0.846,10.503
6/4/15 19:47,0.864,11.543
6/4/15 20:02,0.894,11.955
6/4/15 20:17,0.864,12.197
6/4/15 20:32,0.942,12.318
6/4/15 20:47,0.852,12.511
6/4/15 21:02,0.9,15.149
6/4/15 21:17,0.888,14.568
6/4/15 21:32,0.918,15.561
6/4/15 21:47,0.942,15.67
6/4/15 22:02,0.906,15.476
6/4/15 22:17,0.822,14.375
6/4/15 22:32,0.858,14.036
6/4/15 22:47,0.912,15.403
6/4/15 23:02,0.858,13.673
6/4/15 23:17,0.846,13.867
6/4/15 23:32,0.822,12.463
6/4/15 23:47,0.816,12.33
6/5/15 0:02,0.81,11.749
6/5/15 0:17,0.774,11.41
6/5/15 0:32,0.804,11.87
6/5/15 0:47,0.822,10.914
6/5/15 1:02,0.834,11.398
6/5/15 1:17,0.738,10.454
6/5/15 1:32,0.798,10.467
6/5/15 1:47,0.75,10.091
6/5/15 2:02,0.768,9.91
6/5/15 2:17,1.056,5.772
6/5/15 2:32,1.134,5.917
6/5/15 2:47,1.158,6.207
6/5/15 3:03,1.146,6.752
6/5/15 3:18,1.932,7.066
6/5/15 3:33,1.26,7.454
6/5/15 3:48,1.056,8.216
6/5/15 4:03,1.116,8.349
6/5/15 4:18,0.972,8.76
6/5/15 4:33,1.008,9.148
6/5/15 4:48,1.038,9.946
6/5/15 5:03,0.954,9.898
6/5/15 5:18,0.96,9.922
6/5/15 5:33,0.954,8.773
6/5/15 5:48,0.978,8.603
6/5/15 6:03,0.93,6.074
6/5/15 6:18,0.906,6.304
6/5/15 6:33,0.876,5.735
6/5/15 6:48,0.804,5.82
6/5/15 7:03,0.84,5.53
6/5/15 7:18,0.846,5.022
6/5/15 7:33,0.864,4.138
6/5/15 7:48,0.918,4.247
6/5/15 8:03,0.888,4.332
6/5/15 8:18,0.852,3.267
6/5/15 8:33,0.906,2.856
6/5/15 8:48,0.918,3.303
6/5/15 9:03,0.888,3.303
6/5/15 9:18,0.81,3.352
6/5/15 9:33,0.804,3.013
6/5/15 9:49,0.894,2.831
6/5/15 10:03,0.816,3.122
6/5/15 10:19,0.828,2.807
6/5/15 10:34,0.984,2.069
6/5/15 10:49,1.08,1.984
6/5/15 11:04,1.104,2.142
6/5/15 11:19,1.128,2.36
6/5/15 11:34,1.248,2.396
6/5/15 11:49,1.134,2.614
6/5/15 12:04,1.128,2.444
6/5/15 12:19,1.098,2.662
6/5/15 12:34,1.146,2.178
6/5/15 12:49,1.254,1.791
6/5/15 13:04,1.278,1.815
6/5/15 13:19,1.32,1.609
6/5/15 13:34,1.296,1.948
6/5/15 13:49,1.404,1.972
6/5/15 14:04,2.154,1.863
6/5/15 14:19,1.536,1.876
6/5/15 14:34,2.358,1.876
6/5/15 14:49,2.526,1.948
6/5/15 15:04,1.71,1.997
6/5/15 15:19,2.448,2.009
6/5/15 15:34,1.398,2.275
6/5/15 15:49,1.542,2.444
6/5/15 16:04,1.632,2.396
6/5/15 16:19,1.512,2.662
6/5/15 16:34,1.344,2.904
6/5/15 16:49,1.86,3.061
6/5/15 17:05,1.152,4.259
6/5/15 17:20,1.062,4.586
6/5/15 17:35,1.026,5.36
6/5/15 17:50,0.96,6.268
6/5/15 18:05,1.02,6.885
6/5/15 18:20,0.972,6.377
6/5/15 18:35,0.918,6.159
6/5/15 18:50,0.996,7.889
6/5/15 19:05,1.17,8.349
6/5/15 19:20,1.242,8.119
6/5/15 19:35,1.062,8.228
6/5/15 19:50,1.11,8.107
6/5/15 20:05,1.068,7.962
6/5/15 20:20,0.978,8.059
6/5/15 20:35,1.002,8.264
6/5/15 20:50,0.93,8.168
6/5/15 21:05,0.978,8.446
6/5/15 21:20,1.008,8.458
6/5/15 21:35,0.942,8.131
6/5/15 21:50,0.99,8.264
6/5/15 22:20,0.984,8.337
6/5/15 22:35,1.002,8.059
6/5/15 22:50,0.942,8.059
6/5/15 23:05,0.942,8.022
6/5/15 23:20,0.912,8.119
6/5/15 23:35,0.996,8.458
6/5/15 23:50,0.984,7.708
6/6/15 0:05,0.972,7.563
6/6/15 0:20,0.966,7.091
6/6/15 0:35,1.008,7.538
6/6/15 0:50,0.966,7.248
6/6/15 1:05,0.972,7.938
6/6/15 1:20,0.9,7.889
6/6/15 1:36,0.864,6.643
6/6/15 1:51,0.894,7.272
6/6/15 2:06,0.87,6.921
6/6/15 2:21,0.87,6.752
6/6/15 2:36,0.81,6.933
6/6/15 2:51,0.846,6.837
6/6/15 3:06,0.888,7.115
6/6/15 3:21,0.876,6.752
6/6/15 3:36,0.894,7.151
6/6/15 3:51,0.84,3.243
6/6/15 4:06,0.93,2.807
6/6/15 4:21,0.99,2.807
6/6/15 4:36,1.056,3.17
6/6/15 4:51,1.044,4.259
6/6/15 5:06,0.972,4.755
6/6/15 5:21,1.05,6.256
6/6/15 5:36,1.044,6.437
6/6/15 5:51,1.128,7.514
6/6/15 6:06,1.152,6.982
6/6/15 6:21,1.158,6.97
6/6/15 6:36,1.128,6.232
6/6/15 6:51,1.2,5.191
6/6/15 7:06,1.182,5.723
6/6/15 7:21,1.206,5.3
6/6/15 7:36,1.23,4.356
6/6/15 7:51,1.236,3.751
6/6/15 8:06,1.392,3.424
6/6/15 8:21,1.29,3.376
6/6/15 8:37,1.23,2.735
6/6/15 8:51,1.242,2.65
6/6/15 9:07,1.2,2.771
6/6/15 9:22,1.23,2.602
6/6/15 9:37,1.284,2.456
6/6/15 9:52,1.23,1.936
6/6/15 10:07,1.23,2.989
6/6/15 10:22,1.242,2.88
6/6/15 10:37,1.152,3.049
6/6/15 10:52,1.122,2.783
6/6/15 11:07,1.23,3.969
6/6/15 11:22,1.296,3.303
6/6/15 11:37,1.212,3.158
6/6/15 11:52,1.158,2.795
6/6/15 12:07,1.218,3.582
6/6/15 12:22,1.152,3.606
6/6/15 12:37,1.14,3.751
6/6/15 12:52,1.092,3.376
6/6/15 13:07,1.086,3.4
6/6/15 13:22,1.038,3.449
6/6/15 13:37,1.128,2.831
6/6/15 13:52,1.044,3.376
6/6/15 14:07,1.116,3.025
6/6/15 14:22,1.104,3.098
6/6/15 14:38,1.104,2.952
6/6/15 14:53,1.122,2.456
6/6/15 15:08,1.086,2.19
6/6/15 15:23,1.14,1.815
6/6/15 15:38,1.17,1.755
6/6/15 15:53,1.326,1.258
6/6/15 16:08,1.41,1.283
6/6/15 16:23,1.362,1.706
6/6/15 16:38,1.248,2.311
6/6/15 16:53,1.164,3.751
6/6/15 17:08,1.932,3.969
6/6/15 17:23,1.41,2.868
6/6/15 17:38,1.452,2.868
6/6/15 17:53,2.004,3.388
6/6/15 18:08,1.488,4.223
6/6/15 18:23,1.41,4.671
6/6/15 18:38,1.392,5.542
6/6/15 18:53,1.482,6.292
6/6/15 19:08,1.542,6.631
6/6/15 19:23,1.416,7.998
6/6/15 19:38,1.782,6.873
6/6/15 19:53,1.458,8.325
6/6/15 20:08,1.242,9.148
6/6/15 20:23,1.134,10.043
6/6/15 20:38,1.086,10.454
6/6/15 20:53,1.032,10.999
6/6/15 21:08,1.05,11.41
6/6/15 21:23,0.966,10.503
6/6/15 21:38,0.966,10.394
6/6/15 21:53,0.942,11.422
6/6/15 22:08,0.978,9.874
6/6/15 22:23,0.948,9.777
6/6/15 22:38,0.93,10.37
6/6/15 22:53,0.906,10.055
6/6/15 23:08,1.014,8.857
6/6/15 23:23,0.882,8.518
6/6/15 23:38,0.9,8.627
6/6/15 23:54,0.864,9.232
6/7/15 0:09,0.93,9.523
6/7/15 0:24,0.966,8.93
6/7/15 0:39,0.9,9.39
6/7/15 0:54,0.888,9.692
6/7/15 1:09,0.942,9.414
6/7/15 1:24,1.044,9.607
6/7/15 1:39,0.918,9.559
6/7/15 1:54,0.918,10.019
6/7/15 2:09,0.846,9.474
6/7/15 2:24,0.918,10.212
6/7/15 2:39,0.984,10.842
6/7/15 2:54,0.996,10.539
6/7/15 3:09,0.966,9.68
6/7/15 3:24,1.008,9.305
6/7/15 3:39,0.93,9.632
6/7/15 3:54,1.014,9.62
6/7/15 4:09,0.906,8.652
6/7/15 4:24,0.948,8.289
6/7/15 4:39,1.002,8.785
6/7/15 4:54,1.02,9.208
6/7/15 5:09,1.032,10.14
6/7/15 5:24,0.978,10.2
6/7/15 5:39,0.954,7.018
6/7/15 5:54,0.96,5.965
6/7/15 6:09,0.972,3.521
6/7/15 6:24,0.99,3.279
6/7/15 6:39,0.984,2.614
6/7/15 6:54,0.966,2.202
6/7/15 7:09,1.056,2.662
6/7/15 7:25,0.954,2.214
6/7/15 7:40,0.978,2.347
6/7/15 7:55,1.008,1.972
6/7/15 8:10,1.05,2.13
6/7/15 8:25,1.044,2.263
6/7/15 8:40,1.086,2.323
6/7/15 8:55,1.026,2.093
6/7/15 9:10,1.11,2.057
6/7/15 9:26,1.056,2.033
6/7/15 9:40,0.978,2.021
6/7/15 9:55,1.056,2.033
6/7/15 10:10,0.954,1.96
6/7/15 10:25,0.9,2.069
6/7/15 10:40,0.948,1.96
6/7/15 10:55,0.96,2.057
6/7/15 11:10,0.966,2.093
6/7/15 11:25,0.918,2.154
6/7/15 11:40,0.81,1.839
6/7/15 11:55,0.948,2.093
6/7/15 12:10,0.942,2.275
6/7/15 12:25,1.008,2.081
6/7/15 12:40,1.026,2.166
6/7/15 12:55,1.074,1.839
6/7/15 13:10,1.074,2.118
6/7/15 13:25,0.996,2.081
6/7/15 13:40,1.062,2.214
6/7/15 13:55,1.062,2.275
6/7/15 14:10,1.008,3.255
6/7/15 14:25,1.05,2.989
6/7/15 14:41,1.032,3.787
6/7/15 14:56,1.032,3.461
6/7/15 15:11,1.032,4.005
6/7/15 15:26,1.02,2.214
6/7/15 15:41,1.044,2.456
6/7/15 15:56,1.062,2.372
6/7/15 16:11,1.152,2.226
6/7/15 16:26,1.122,2.868
6/7/15 16:41,1.116,3.775
6/7/15 16:56,1.104,6.268
6/7/15 17:11,1.122,8.361
6/7/15 17:26,1.098,11.616
6/7/15 17:41,1.278,10.225
6/7/15 17:56,1.404,7.817
6/7/15 18:11,1.59,7.163
6/7/15 18:26,3.69,6.498
6/7/15 18:41,1.884,6.195
6/7/15 18:56,1.494,6.111
6/7/15 19:11,1.38,7.042
6/7/15 19:26,1.398,7.647
6/7/15 19:41,1.266,7.877
6/7/15 19:56,1.206,9.063
6/7/15 20:11,1.122,9.353
6/7/15 20:26,1.134,10.454
6/7/15 20:41,1.338,9.728
6/7/15 20:57,1.296,10.285
6/7/15 21:12,1.236,10.757
6/7/15 21:27,1.176,9.825
6/7/15 21:42,1.11,9.849
6/7/15 21:57,1.122,10.309
6/7/15 22:12,1.098,10.89
6/7/15 22:27,1.044,8.954
6/7/15 22:42,1.092,8.639
6/7/15 22:57,1.068,9.511
6/7/15 23:12,1.02,9.402
6/7/15 23:27,0.99,8.966
6/7/15 23:42,1.032,8.93
6/7/15 23:57,1.026,9.063
6/8/15 0:12,0.99,8.494
6/8/15 0:27,1.02,8.24
6/8/15 0:42,1.044,8.01
6/8/15 0:57,0.96,7.974
6/8/15 1:12,0.99,7.696
6/8/15 1:27,1.032,8.482
6/8/15 1:42,0.978,7.708
6/8/15 1:57,0.924,8.397
6/8/15 2:12,0.96,7.623
6/8/15 2:27,0.96,7.805
6/8/15 2:43,0.948,8.313
6/8/15 2:57,0.948,7.671
6/8/15 3:13,0.9,7.429
6/8/15 3:27,0.888,7.296
6/8/15 3:43,0.942,7.538
6/8/15 3:57,0.864,7.538
6/8/15 4:13,0.816,6.183
6/8/15 4:28,0.81,6.667
6/8/15 4:43,0.792,6.219
6/8/15 4:58,0.744,5.082
6/8/15 5:13,0.93,2.372
6/8/15 5:27,1.038,2.468
6/8/15 5:42,1.092,2.928
6/8/15 5:58,1.008,2.311
6/8/15 6:13,1.002,3.315
6/8/15 6:28,1.008,3.497
6/8/15 6:43,1.134,4.707
6/8/15 6:58,1.134,6.34
6/8/15 7:13,1.296,5.433
6/8/15 7:28,1.2,7.079
6/8/15 7:43,1.116,6.425
6/8/15 7:58,1.098,5.602
6/8/15 8:13,1.056,4.15
6/8/15 8:28,1.14,5.409
6/8/15 8:43,1.032,4.876
6/8/15 8:58,1.098,6.655
6/8/15 9:13,1.014,6.28
6/8/15 9:28,1.05,7.381
6/8/15 9:43,1.182,8.131
6/8/15 9:58,1.17,8.337
6/8/15 10:13,1.254,6.8
6/8/15 10:28,1.104,6.582
6/8/15 10:43,1.188,9.244
6/8/15 10:58,1.122,8.216
6/8/15 11:13,1.158,7.321
6/8/15 11:28,1.068,6.933
6/8/15 11:43,1.11,6.026
6/8/15 11:58,1.11,6.57
6/8/15 12:13,1.158,6.716
6/8/15 12:28,1.086,5.457
6/8/15 12:43,0.894,4.114
6/8/15 12:59,0.828,3.945
6/8/15 13:14,0.852,1.791
6/8/15 13:29,0.906,1.525
6/8/15 13:44,0.954,1.331
6/8/15 13:59,0.924,1.234
6/8/15 14:14,0.96,1.162
6/8/15 14:29,0.93,1.077
6/8/15 14:44,0.876,0.98
6/8/15 14:59,0.864,0.98
6/8/15 15:14,0.948,0.992
6/8/15 15:29,0.996,1.004
6/8/15 15:44,1.056,1.089
6/8/15 15:59,1.056,1.21
6/8/15 16:14,1.146,1.186
6/8/15 16:29,1.188,1.343
6/8/15 16:44,1.218,1.367
6/8/15 16:59,1.254,1.513
6/8/15 17:14,1.362,1.815
6/8/15 17:29,1.458,2.154
6/8/15 17:44,1.362,3.134
6/8/15 17:59,1.29,4.598
6/8/15 18:14,1.224,7.575
6/8/15 18:29,1.68,11.471
6/8/15 18:44,1.332,11.193
6/8/15 18:59,1.362,11.471
6/8/15 19:14,1.428,11.483
6/8/15 19:29,1.428,12.475
6/8/15 19:44,1.38,11.858
6/8/15 19:59,1.38,11.422
6/8/15 20:14,1.404,10.66
6/8/15 20:29,1.434,9.559
6/8/15 20:44,1.422,9.595
6/8/15 21:00,1.434,10.176
6/8/15 21:15,1.926,9.559
6/8/15 21:30,1.83,6.207
6/8/15 21:45,1.764,6.05
6/8/15 22:00,1.59,7.587
6/8/15 22:15,1.422,8.204
6/8/15 22:30,1.35,9.995
6/8/15 22:45,1.176,10.067
6/8/15 23:00,1.266,12.185
6/8/15 23:15,1.092,12.354
6/8/15 23:30,1.128,13.443
6/8/15 23:45,1.08,13.431
6/9/15 0:00,1.164,13.431
6/9/15 0:15,1.14,16.383
6/9/15 0:30,1.116,15.04
6/9/15 0:45,1.11,17.013
6/9/15 1:00,1.086,15.415
6/9/15 1:15,1.056,15.488
6/9/15 1:30,1.146,17.654
6/9/15 1:45,1.104,18.549
6/9/15 2:00,1.086,16.541
6/9/15 2:15,1.134,17.86
6/9/15 2:30,1.152,18.077
6/9/15 2:45,1.158,15.972
6/9/15 3:00,1.176,17.896
6/9/15 3:15,1.056,17.013
6/9/15 3:30,1.194,18.259
6/9/15 3:45,1.104,16.783
6/9/15 4:00,1.164,16.65
6/9/15 4:15,1.134,13.274
6/9/15 4:31,1.14,13.141
6/9/15 4:46,1.2,13.116
6/9/15 5:01,1.134,13.915
6/9/15 5:16,1.236,13.25
6/9/15 5:31,1.128,14.157
6/9/15 5:46,1.116,10.83
6/9/15 6:01,1.134,8.954
6/9/15 6:16,1.146,7.95
6/9/15 6:31,1.128,6.776
6/9/15 6:46,1.086,6.788
6/9/15 7:01,1.116,5.856
6/9/15 7:16,1.134,5.82
6/9/15 7:31,1.14,5.469
6/9/15 7:46,0.978,2.505
6/9/15 8:01,0.96,1.888
6/9/15 8:16,0.96,1.549
6/9/15 8:31,0.972,1.295
6/9/15 8:46,1.26,1.21
6/9/15 9:01,1.242,1.307
6/9/15 9:16,1.248,1.585
6/9/15 9:31,1.308,1.876
6/9/15 9:46,1.332,2.263
6/9/15 10:01,1.368,2.977
6/9/15 10:16,1.368,3.134
6/9/15 10:31,1.278,3.57
6/9/15 10:46,1.368,4.187
6/9/15 11:01,1.35,3.182
6/9/15 11:16,1.422,3.037
6/9/15 11:31,1.518,3.497
6/9/15 11:46,1.422,4.211
6/9/15 12:02,1.446,3.255
6/9/15 12:17,1.326,3.521
6/9/15 12:32,1.302,4.574
6/9/15 12:47,1.302,5.59
6/9/15 13:02,1.29,5.07
6/9/15 13:17,1.434,5.469
6/9/15 13:32,1.35,5.493
6/9/15 13:47,1.362,4.38
6/9/15 14:02,1.278,3.061
6/9/15 14:17,1.332,3.799
6/9/15 14:32,1.302,3.158
6/9/15 14:47,1.362,4.029
6/9/15 15:02,1.32,3.412
6/9/15 15:17,1.242,3.473
6/9/15 15:32,1.188,2.892
6/9/15 15:47,1.182,3.449
6/9/15 16:02,1.23,3.303
6/9/15 16:17,1.392,4.296
6/9/15 16:32,1.248,4.114
6/9/15 16:47,1.26,4.138
6/9/15 17:02,1.266,4.489
6/9/15 17:17,1.242,4.223
6/9/15 17:32,1.242,3.666
6/9/15 17:47,1.278,3.824
6/9/15 18:02,1.254,3.884
6/9/15 18:17,1.266,3.061
6/9/15 18:32,1.296,4.296
6/9/15 18:47,1.398,6.921
6/9/15 19:02,1.416,13.129
6/9/15 19:17,1.266,15.149
6/9/15 19:33,1.224,13.153
6/9/15 19:48,1.248,12.584
6/9/15 20:03,1.38,11.773
6/9/15 20:18,1.374,7.647
